"UID","uuid","sector","facility_id"
"QBUY","6fd4c041d692fa7e50537558cd2550c2","H","HQBUY"
"TDYP","e91f5231e41412ee4f3351d3fa543dc7","H","HTDYP"
"BDAN","c7bfdd419d7bc5e29b778b14cd2d9957","H","HBDAN"
"HHFS","358285de06846f4aaaf375f2b00f305e","H","HHHFS"
"LEQV","ae11851f26cd21235bbcee6323d0d93f","H","HLEQV"
"DZWR","d45e6f72e347d1957857026ec54db27d","H","HDZWR"
"ANRP","f492d751eb7d28999652609b3a991bdc","H","HANRP"
"QLHG","fb009dae57b0c6e2d4f55a1b87aca56a","H","HQLHG"
"LFPU","e96565a85cd0309df96a01ca4b06d02a","H","HLFPU"
"XBEW","54671ddbc600b0659a3332a302cc7518","H","HXBEW"
"ETOU","774d780d7898a21a9e36239a7ef2ee85","H","HETOU"
"GQJF","5b105453995bee527c9acbcdad1aacbb","H","HGQJF"
"MEBX","842c2e470cd26f63f1c761e20ceb7620","H","HMEBX"
"YOGC","69ba7d118ab7ec99603fa77a7cf161d6","H","HYOGC"
"NMTE","4562cc170989b6862e9c689bcfcda728","H","HNMTE"
"VRXS","2a30281e03e6a3e24683835b4eb10048","H","HVRXS"
"BMXU","8a4f827817a6ca4cc33bdb4d582025b9","H","HBMXU"
"YBKJ","8c18a3aafff31d0c35437c10abf9c449","H","HYBKJ"
"WLFK","d82700f3350fe1273403eaafbe6642bb","H","HWLFK"
"RGRU","2deb36e7443c71ddbf4f1faa0425f1d6","H","HRGRU"
"GJFU","f886a7491662d7c0a4ff083063082e25","H","HGJFU"
"WYGP","7420cc75dbcf8f992abbcec37fc1263d","H","HWYGP"
"WQEM","1e32e95a37228ad8bc73085ec31a37f6","H","HWQEM"
"DBVW","7646deb777b28d701c0bb1ad97b5cb38","H","HDBVW"
"VRMO","ddd47ac28d6fe66b8b34bb78fc6b5150","H","HVRMO"
"JGSE","835339fd815bdaf9de91e2a1728b6322","H","HJGSE"
"WLSD","945ec30a4b437a39c3399295689a174c","H","HWLSD"
"XRZX","2a7b2ca978a53324db740c6cadbdc4ec","H","HXRZX"
"OKKU","855a7bb1bed8e748e16d10ec809e241f","H","HOKKU"
"FOVH","078ea30cfb7cbc417523c780750f916e","H","HFOVH"
"PCSB","c170c0ecb13cc3ddacdda7823e0eaee3","H","HPCSB"
"MTWD","e427079f2ff8c344d8d1b40e906a1fbf","H","HMTWD"
"GJFS","248581b29c3d767254ebf298bef8270c","H","HGJFS"
"KWUO","555c789a131ff6272441173fa11c2b45","H","HKWUO"
"XGXB","c13f0f8d3ece338a2542ff7e3f6b0346","H","HXGXB"
"TNZZ","fc396bf425340c9b9c7394e13331014a","H","HTNZZ"
"DGWH","acc487d2487a2b582a2dadbe872cc49f","H","HDGWH"
"ANAA","b59fd0a1e5266f0b66e9c4af639e0017","H","HANAA"
"LKDH","8d9c4e74fd750169997f2c653501e8a8","H","HLKDH"
"FDZH","2f81fa803155899782f143dad64bdcc5","H","HFDZH"
"DDFP","8afbd0653ada7f8e1085e67d9a770252","H","HDDFP"
"YVZR","07550bbc89fa8bd6c9f28f51bcc6a0f9","H","HYVZR"
"WEBX","7b897d0e3ec789a35c82fd681cd0bd0f","H","HWEBX"
"HOOR","18d3f22905202ace24283dc3666d6bcc","H","HHOOR"
"MQBL","07dc10307ebc2f019c5551a7386b24c5","H","HMQBL"
"JVTR","56944581e3b14063c7a20b0d953f98f8","H","HJVTR"
"GTWL","8a2f8eb63d76f705b26cb0f3c8ed0764","H","HGTWL"
"KNRM","e4630370ed260bd6b3aed5ddb917103f","H","HKNRM"
"UFZF","e40a5367dc85b98baa3861d314181666","H","HUFZF"
"KSJS","463aca28236600020650f7a34e93e612","H","HKSJS"
"FIBP","777a325c10e3aa17c8b55cc6051b987a","H","HFIBP"
"BIHL","a8cdb8518e2fb19f652968164811c5f5","H","HBIHL"
"PYJL","8c10a8c7c1405cbcc6d5b342b89224f5","H","HPYJL"
"TXRG","faecb403d03348b2d18f0624141c1cb7","H","HTXRG"
"FWMW","ea5f64a9bc029ff8bc6f17e1046dc360","H","HFWMW"
"QEQX","57bafdfc877e53dce3355c36ee0d1b3f","H","HQEQX"
"FTTO","66bdaf268503aed6f5212333092956a9","H","HFTTO"
"LTQH","f91657a20ddbf905903cab4855051ef9","H","HLTQH"
"PFST","7107453bd48fe7f2f3f4a6e3e17ad657","H","HPFST"
"NDRQ","04bd4cfeffbb736152ecf10bc2ca851c","H","HNDRQ"
"ALMX","4b19bc1e5d957c24ddd901486267e965","H","HALMX"
"ZSKW","b711b2272033b4078be6f9032c31236a","H","HZSKW"
"KZQY","81632dcb32e7356adfb24521fe0caf7d","H","HKZQY"
"ZOHE","c0dc083395b66270a2485d4dac916137","H","HZOHE"
"NEYO","f67e15f01aa99ea8d2c0ba6866d853f3","H","HNEYO"
"KZZR","bf03289490a13587b3fc8a48cee9b716","H","HKZZR"
"BBEB","e31ef7508c66c803657b2a01f611270e","H","HBBEB"
"IVQH","9e9acb52313d11e246261f6f5d5a0e9f","H","HIVQH"
"TFQG","d85b40374621014c53a36efb59fa8920","H","HTFQG"
"RIHZ","d3ba48f8864fc00a36d49598840f8d98","H","HRIHZ"
"AOGL","66d20dd4f1b6ded89ec0a84105c88fdc","H","HAOGL"
"FWNK","937cc921ae432bcccae1b2b431b43092","H","HFWNK"
"OBPR","297888eba7b80a314f767e6c97ade922","H","HOBPR"
"KLLU","e4bdec0a141cb08edb46b942a1bc261c","H","HKLLU"
"SCWT","429eab97c29b98ec9853ab19a09bb00a","H","HSCWT"
"JPVD","75b87006253a161630be49796c6d147e","H","HJPVD"
"EKXC","4d2289cab7100d4db8940e636c2226fd","H","HEKXC"
"GWZA","0911a03e118d92701ef8571fe14edccd","H","HGWZA"
"LVJG","c8e476b262111ced47d077c7bb1ce7da","H","HLVJG"
"VNZW","6ed63403628a93974465a13ee580d8e6","H","HVNZW"
"BRGP","43176fa5f3a914a3b6cd765faf7e532d","H","HBRGP"
"VTKC","96f741f036b9aa54b316e24839ba8d8f","H","HVTKC"
"GAZI","0d2d0409031e064ca8f620b1f3195e74","H","HGAZI"
"ESUR","a2778f96b4872e04f76fec0a2463b122","H","HESUR"
"YZBV","36e4d3292d9a377af1f8e9c9bbbef943","H","HYZBV"
"QOHI","2c3c38c85d5bd5c68cf70824427975ca","H","HQOHI"
"HGVU","7fd994e0fd40d67343144062dc9a89e3","H","HHGVU"
"CKGM","277b873caa3c94bfb99173126cb7b1ee","H","HCKGM"
"SOCC","8cf7c20053a35ff67dbaf9ed8f8bc6a1","H","HSOCC"
"KCJD","9252699d74b159977294c6b4a7b46414","H","HKCJD"
"SKSO","dec819404d836b6d095292b5c0a375a5","H","HSKSO"
"IEPG","df99881a397d38553568016356db7bd0","H","HIEPG"
"QGWV","310aa79ba5293dc9a37a76fdba1f4cc0","H","HQGWV"
"HHXD","f8882067d1e8a9e1646fa9fd3bfeac0e","H","HHHXD"
"WDQV","09a4e2b514ee13ba993d32129a9a56d7","H","HWDQV"
"KDFE","0a65c4773815a36d1150fe52c783b12b","H","HKDFE"
"HIUX","14d80a883f7a33d6a7945c407135a912","H","HHIUX"
"EGFE","207548cfc00ffb7129c3a34d3a9debc8","H","HEGFE"
"SRHR","c6fc914c1d464aac7cd01a8cda89f01d","H","HSRHR"
"NEFV","0e184e6e9649b1504ac7045b5aeaebd2","H","HNEFV"
"OXHL","5701564e057a0d718c8d11c584ba9786","H","HOXHL"
"WYEM","085f237432f8eb24aac884e8e842ac05","H","HWYEM"
"HBLI","a3aa0d5775f109eda974034be7b8860d","H","HHBLI"
"INWH","a30ab32847c434bc4e9773371f3af1cc","H","HINWH"
"JZPQ","57830e2d002aa45c2b83486660155f3c","H","HJZPQ"
"QSAG","27ef070f1e94e10a7c3d111da869487a","H","HQSAG"
"FXMO","cc83f3aaff8b10a8f581941b52f81723","H","HFXMO"
"IXNO","2c3e6ecd4c781971af11033dd522887d","H","HIXNO"
"BQCT","944c586dc9493eb746ba62ddf51c4c28","H","HBQCT"
"OIQQ","97d5f9f8b1a1caed22111aeb3e48e5d7","H","HOIQQ"
"WHHT","a87fad373705b9941acf0366a3bc3aa1","H","HWHHT"
"QVER","68ac6a071098a50852b37f5085c852af","H","HQVER"
"QFPT","d2820d02d1ea517fd7a6e1870e668ad1","H","HQFPT"
"LKGU","3969644d9787fc84adca5207b8c337b6","H","HLKGU"
"UWWL","2f00c496149d61e65604e82862120a58","H","HUWWL"
"IWYO","7cf5c3a8763480afd58bb2ddd6f02c97","H","HIWYO"
"NDGF","21bc32c68d2ad38c8c19cb3221462c85","H","HNDGF"
"BZPD","cd67a3c0ca2bfa5245c618e555bdf285","H","HBZPD"
"XISH","684638ccece1a41c1efc5dd7daa36688","H","HXISH"
"ADTD","81f284001f81e4e7cefeee895bc9e343","H","HADTD"
"SLCN","c658c97c16c7a659be63a3fde2f68122","H","HSLCN"
"PNWL","923c6707ccbaf58540622eca6c4dd7e3","H","HPNWL"
"UHPH","03b4a479fc4bce3912e209e60bc20535","H","HUHPH"
"LULH","87b57730ccdb65b4ad32ed2a8f7dcc84","H","HLULH"
"ICHQ","1719f5063586ede54b19a45881c69d1d","H","HICHQ"
"XJMJ","5eb91085119daa1b01e6fe38a8e85532","H","HXJMJ"
"BTMS","3571260562fa012d8f17efe5072e1345","H","HBTMS"
"WNYQ","14bbf3827f85da33486867efa7fa56d3","H","HWNYQ"
"FBSG","5ed44c0fb59bc03991a482721e5d0711","H","HFBSG"
"RUZJ","28b737bd0a036dfcc5aadfa6dcab8c3e","H","HRUZJ"
"IYXY","d8cf1538c501057139bcd6869438190a","H","HIYXY"
"YEHW","86516133605e539603eaabdee1d8af37","H","HYEHW"
"LBFC","7637a1ab10c32ea80ae64487bee4b22b","H","HLBFC"
"JWVP","72191e7bbbdf1aa9dcf0bdd8fd75d12a","H","HJWVP"
"UIPY","c6e01ea8966983d9a697641ac55d6dd0","H","HUIPY"
"WZAU","3431c101eb948d1f91fc18fc699ad329","H","HWZAU"
"LSBK","d3b55ffcaa37094de65efc775e4e3c0a","H","HLSBK"
"QGWH","d4b45d50fac7eeaab73417f25bf82d36","H","HQGWH"
"XSQU","c52ae2b7993905aae8a71fa4c31afa20","H","HXSQU"
"RVXC","0c99e5cd40e7550d5fb6958989a7b400","H","HRVXC"
"KEBT","8f495b03e7d59a7b848e40867d3b5f72","H","HKEBT"
"PMFL","ccd26046c04c2d6adc5d2a09cac7e189","H","HPMFL"
"QQPA","8dc6161cba4fd990501f64a3feddb5e6","H","HQQPA"
"DPLL","19f59377f398e725de8eaf0b9ffa1b0e","H","HDPLL"
"YYVB","f5105b400d06a317ca89b02c1dd2641c","H","HYYVB"
"LNAF","2db5f896efc4bc0ad8cd2916a6e94660","H","HLNAF"
"GYBY","6c135c8390a857fb7e853445b4bc44a7","H","HGYBY"
"CWPU","2813c9b81531c036c701a47db11d070c","H","HCWPU"
"NURH","1ac6a7fef5fc0539aee4dc5c58bca28e","H","HNURH"
"AJTB","7f05abbc0337bb9d050ee913cb5fc065","H","HAJTB"
"QYNC","1bcbf8aee53e0dd751f9a766e4ccefd1","H","HQYNC"
"OYPI","cd04c3ce21aa95b5dbc0edd54bac4cf4","H","HOYPI"
"RSIE","885bbcd867368f1e6e8c5d07ff97e8de","H","HRSIE"
"VMFS","8483cd15ad42e2a91d125970aaa48f68","H","HVMFS"
"EMMR","a5dce3318a04c4bfcc1d395bb114bf2e","H","HEMMR"
"HQQT","3887eb51c56eab3598492b385a50c631","H","HHQQT"
"AGIB","5a98d2599d05f5532284934299152899","H","HAGIB"
"KCKL","9dc6a2c9e608109b1df70b566ebd3d6b","H","HKCKL"
"WTIJ","348ee41d854ccedfffd438fa1a7f637f","H","HWTIJ"
"IOEP","a2aedd51dfb24fc7be41cb47b9cb266e","H","HIOEP"
"SAKI","6ee042e0dbd1fdb1a7bb9d17b292f6ae","H","HSAKI"
"WAPW","60ad4c71505f248bcce980bc8a8d3736","H","HWAPW"
"LUQK","937f3eb7515bd822bdb18e8c8836be80","H","HLUQK"
"EFCT","270c70bf1500a378a042ff7ac6a1332c","H","HEFCT"
"HTPT","b1390eca00b6b24f09083bf9e20ea0bb","H","HHTPT"
"WSDT","26306e71e9e25b885d52580f93990391","H","HWSDT"
"TUBF","001b89b1f9695f90fac13b00151fdac6","H","HTUBF"
"WMMO","990ee78808f8a28ddf689ec0f08db21e","H","HWMMO"
"HZMF","b025e06054b9a47549b20a9d77d57fe0","H","HHZMF"
"FFMI","9555ffc3f7a9930a4c464ad87a570279","H","HFFMI"
"IFNC","ca6eb13e272ab67511758909f66fe803","H","HIFNC"
"GJVC","1596746bc98f0f8640ecd84b6de4b5a0","H","HGJVC"
"FXGT","0a43bf996a26fc2908ee3437d00a1e17","H","HFXGT"
"DTMI","1109986a0e4f5e8116f6042cfbc541b1","H","HDTMI"
"CNQC","b4d98c3e6e7e4fd28711e09c6ef042ee","H","HCNQC"
"EKSE","f80ce67c2277c069937e72f68b714df7","H","HEKSE"
"HOSR","f50bf4526829832ca91c14b843de1746","H","HHOSR"
"ZINW","473a2323caeda9dcb79a62c33e1c321c","H","HZINW"
"CZUJ","d6e21d96830837914d4e14a40d7ba586","H","HCZUJ"
"RYJI","837a9b20c32c120cc73b4bbc4779a9c9","H","HRYJI"
"WXSG","85b3c8bd6cea26c838cce3e8f0a7be86","H","HWXSG"
"IGGD","c2d1cca754d4b08aee5ab4a49f4f9681","H","HIGGD"
"FBPN","e55e9bc8519b9a91e33e436f0765ec6e","H","HFBPN"
"WOZF","d5b7eda96223eba636eacc298f16ac50","H","HWOZF"
"RDGF","20a3664fe4f1e3579387f47adcfaf76a","H","HRDGF"
"HTLK","6f3f094e1e4347742323ad176b48119d","H","HHTLK"
"NQQS","ec18e7c5ea34fcaf2ae01a313399ba43","H","HNQQS"
"SWSP","e0498895089bc89a9262957adece32c1","H","HSWSP"
"TRSP","f72eadb3d8435b1d0535de1367709f2f","H","HTRSP"
"FNYF","a314a2fcb97b4f70a161d3a2272017af","H","HFNYF"
"FUVV","19307c6ae3aeec7f5daa81f2e89ae333","H","HFUVV"
"BBKR","57d5e745905ffc16161c5deaf1336ccc","H","HBBKR"
"TMFG","603fb2c01d0776d30ac1ff46e5ec50f4","H","HTMFG"
"ZUZI","7d6a1b62dfabd0a5b94b506509a3a7f7","H","HZUZI"
"SRQP","32205e1a320a92750d1b79c2ec429458","H","HSRQP"
"EBLF","9913483fd64bef46073540b6e2b4d295","H","HEBLF"
"SHCM","540685db79c236deba3d61108fba0202","H","HSHCM"
"EAOE","d8fb9ade46a0df4100dbe016d5dc11ed","H","HEAOE"
"OBBZ","ba2229a5a297c2099c36222ba1228562","H","HOBBZ"
"DTEE","12740e784513f475c52c72d42be04755","H","HDTEE"
"RFGQ","9b8e752e67c7c210274325c4831f8203","H","HRFGQ"
"VZCZ","a57312e81de5d49410312bd3a57b2765","H","HVZCZ"
"CWPI","b246cfc11419d75b3e7dfffa67acb74c","H","HCWPI"
"GLBJ","014f4aec193e09db47de59f8e18c6c92","H","HGLBJ"
"QZJV","83bc64f5f4e177b9af297e47d9664fef","H","HQZJV"
"LPYM","530243f65013bea8d763267ffa27a9b1","H","HLPYM"
"DVBP","074d0d03da7b25f1d6bf536d97d578aa","H","HDVBP"
"MUQM","5267a2e084356946092b8881ed108a53","H","HMUQM"
"SMGE","c26168d91d1f1dfb54f7deb19d3f1724","H","HSMGE"
"GBSN","48d5fb57eec69bdcb235e1ee7141fff6","H","HGBSN"
"SYDV","09d9987bee4064b92383fde963813de1","H","HSYDV"
"WBMR","ef16fbb02858a310f366e98ac2118e2d","H","HWBMR"
"DSWL","22211761bd026291c58f823059fef625","H","HDSWL"
"FVCF","2c5da96b8836b95f387062b4147475b2","H","HFVCF"
"XDEO","a7770b9dbc7d82c6669cf0569a1b74bc","H","HXDEO"
"ERCE","bb9843c6ec4eeca62033b7ff0ee48a33","H","HERCE"
"QBNE","259d8751d1e3619d3d76aefed6fa044f","H","HQBNE"
"MSPG","8be3daf3b654823c49df6a0422b65f26","H","HMSPG"
"BNOB","580434748c00593b180fa1684573d4bb","H","HBNOB"
"OJMR","ada157d9c2d38206de4073d7cb157644","H","HOJMR"
"NQUZ","0e370da87e0695a06f354da8eb069f0b","H","HNQUZ"
"JRSB","bed14970446a2560eccffb9c16cc9252","H","HJRSB"
"GXHW","b0485ad0d07e759b3e842351383f5fb7","H","HGXHW"
"FMKB","fbd1d3a6d1c04e095f5700aaf930c8c4","H","HFMKB"
"XGRF","a213874c621bd18f3b94657184328151","H","HXGRF"
"PGLX","b9e255a96c01ce034bb508985465639d","H","HPGLX"
"NEIK","bec61da2137c9f8896bc1e886d8bfe5b","H","HNEIK"
"TONZ","8e0381154732499feb762e94e56f9840","H","HTONZ"
"WIWB","67d46f103e84912ef29048f0f79db9e6","H","HWIWB"
"XTNP","39c7ffc4b18e8de167f10087f05dac35","H","HXTNP"
"ZFDV","3c0937c5998ac28d95b458d9d6fb45f8","H","HZFDV"
"XWGO","090f85950ab94afb17f0ba046dd83009","H","HXWGO"
"DLYP","f6dcbb844b6af3e949f00c0ac57f5df9","H","HDLYP"
"GWGM","0894a4718acd83bf39da17215eb2acd0","H","HGWGM"
"DVOW","06f8f4ab2c9ca512c0b5b191271f32a4","H","HDVOW"
"ZOGD","bfc146a6efdc93e871d99b595e9671ef","H","HZOGD"
"NBCW","20e72a1f9dcb4e91c1046e785e5fadb3","H","HNBCW"
"JMJK","a9297b99a89d3c4e5ab4059b5a3ab5dc","H","HJMJK"
"JZJL","afef4d0ef32425d4310ea7b6e970577b","H","HJZJL"
"WUXP","d6d18d9dd13b19c1969afb8261af93c4","H","HWUXP"
"YZLS","c08c5a243e6ed99a22b1bf993b89d799","H","HYZLS"
"DDTA","6b7ec0143b1c20ad307a92ae061bf0d3","H","HDDTA"
"JALW","22ac4bbf4fc26936acd7e00ce4a20da0","H","HJALW"
"CGYN","d2083cbed554ec54d843533b0725d115","H","HCGYN"
"PAKJ","67de1cb5030bce933a77ce48d6341b79","H","HPAKJ"
"WIYZ","259dcf6c363079a96bb2a1479bd429d0","H","HWIYZ"
"NTTH","d529258482f3e9c225a80ee55a816e42","H","HNTTH"
"DBRF","72e409b4639a9b92d60a4dcb0a61ea00","H","HDBRF"
"EYJY","c0ae05cb18b62c69133b5260a417178d","H","HEYJY"
"KISL","314589027f551610ae9a693112db9fa5","H","HKISL"
"UEAM","bf6ad7706b618c6ae3eae3928710ff04","H","HUEAM"
"COKP","91b30ddb00430f52a4022bf9a710b7a8","H","HCOKP"
"HKBE","689ab808fea5a63dff2738e4240da8bb","H","HHKBE"
"PJHF","07f2e1520bdc004547fad33c607c31f4","H","HPJHF"
"EBOD","4b1edcf40bba9b0c82a95cc39031e77e","H","HEBOD"
"FBZL","367bbe8ce97f7582803c0f61e33be330","H","HFBZL"
"TKSJ","3b28346a8522ccfafe18a1bfb02186ee","H","HTKSJ"
"VBHW","17ca958bcb274389c247543da34adcb1","H","HVBHW"
"GORR","0b1e9459dc054392790009a7ac972884","H","HGORR"
"ARMK","5b334f6ae34f0983ed5ef950f0d95732","H","HARMK"
"WXPL","73fb80a50abdf5756b6bb4aff6846d82","H","HWXPL"
"WWWE","297a05b04a0013460611286a0c2b8cec","H","HWWWE"
"FGDB","26623b57a4ba70d2f3cabd7c03de199f","H","HFGDB"
"RITD","66801eae1e8e263745e7cc1a80b4eca0","H","HRITD"
"UNPV","bd876a8e261583167146a67d09998012","H","HUNPV"
"ESWG","2d9d07523292f68a391ac51abbfe53c5","H","HESWG"
"VOAO","059ad7bac753be8c299b1b9beb09da9b","H","HVOAO"
"QKEG","804bedb419c58b5d0b8083c22f634d4d","H","HQKEG"
"XHCS","cda7d2aad22b222cd5c40882b146b709","H","HXHCS"
"KLIG","5352665b822aa18121040e9c4c6bcf96","H","HKLIG"
"ISWF","0b8e6a2c948a1e341b389f57a4fcd55f","H","HISWF"
"MORD","51661f17640c0dab5837e40e3037803f","H","HMORD"
"HORW","6461bbbfb03ac0c6174b4936bb70e80d","H","HHORW"
"FWFU","530aeb010e593b25f9ad2b2013e4d57f","H","HFWFU"
"SOXG","8227b39d0513f0d05d261674b4c8513b","H","HSOXG"
"MRTN","907834b4201e69034c328cc4bfb1dc71","H","HMRTN"
"NJYE","15aeb883cf68cb0728e720f039de2136","H","HNJYE"
"UFWA","cc81ae024e6eec1129ddcb63ba3cf4df","H","HUFWA"
"SVOU","95d9c697287386843293ca55be23342f","H","HSVOU"
"ZHPZ","273db0c41cb49f649812f48a1a8bd3eb","H","HZHPZ"
"GDNV","b2681e6e40c116ab05785e8d97296a6f","H","HGDNV"
"RNWT","be19dd9bb9e801c743785aeb9960ac93","H","HRNWT"
"NZJG","a0247091f30f62523b8c9d8bc0280e11","H","HNZJG"
"FUIN","a30e3986abf7559a021cce61097caf99","H","HFUIN"
"MUTT","7dd63062c4a7a5276be68e957379eecc","H","HMUTT"
"SDLY","6eb44adc9efe9102e5886f4023b6d918","H","HSDLY"
"CVRW","8031569a9698fa788abe625e68610700","H","HCVRW"
"GFIF","c8e8ba7579b8937209527450578e2f4a","H","HGFIF"
"TZSX","850a0587b286f63ac1703cb0d52b5fea","H","HTZSX"
"VFGX","e90d470af62e575c2dcae6828a31ce24","H","HVFGX"
"WSYC","7e42e99ca08d9b91f5f04a7280023d9d","H","HWSYC"
"JEFN","7a5cdb771a6d483bc1edf561f513e3bb","H","HJEFN"
"OZKU","e20540e64e4a42879a0d8626069863b0","H","HOZKU"
"JZOT","0d5d886e49965a1088efdde037955123","H","HJZOT"
"PQVF","418999338186a125b59308e2e010a316","H","HPQVF"
"IWXD","cb537d5f7ed280797e13bf625c5b66a6","H","HIWXD"
"DEVV","a24c6e9914c51764d08ef84869935973","H","HDEVV"
"WQQE","fa95e081ad44a313350dd6952e857e42","H","HWQQE"
"KFGN","9f2234ca1f14ddda80d073dadf6bd861","H","HKFGN"
"PRLP","beaef9cf75d8790f91c7c61f565529e6","H","HPRLP"
"PXBR","3625758796da0bdf9f73e0d8f1157b40","H","HPXBR"
"CKHN","977fbe8b2443f98c4fc82d8edd521d59","H","HCKHN"
"ETKD","66d776e5186a24658aee0a754fd14b18","H","HETKD"
"ZEPH","e31abd603db2a98573df91cf3be85d5d","H","HZEPH"
"BFQL","0c28e08fd1be55a277124b12986387bf","H","HBFQL"
"OXBL","84fef030fcce2c5d90572fc4cdb8a168","H","HOXBL"
"LJFW","51d55321d8e8cecca69a28786a70c38d","H","HLJFW"
"DTWT","35ef8cf03f53c0941098761e58a7bbd4","H","HDTWT"
"TYTK","fc1353857e12cd044aa5e39b9966ed56","H","HTYTK"
"WNBK","9ef77a64161f2b9287c91597f1e77b78","H","HWNBK"
"LGXC","92e04d2c24d1ca9a43e3a6343349cb48","H","HLGXC"
"QFDS","32bcc4807c71548f134c166d465e03da","H","HQFDS"
"LPPD","dd021f4e4517c1a0215fe59443a3a2b4","H","HLPPD"
"TJHS","52b4372a0cfa2da269405e154b9fd75e","H","HTJHS"
"IHOH","f7d77bc226c89dc7f787b6a0ce3d44e1","H","HIHOH"
"RTMJ","5c03ef1201e889809fc0f5bf5e0e8adf","H","HRTMJ"
"EHMA","81f1beb397265f20197d372c15839794","H","HEHMA"
"XPNB","12fd29571bdb65f0f6a39674ab1a9e1e","H","HXPNB"
"RQTU","3a1be1fee79c913fa8a2515a9a202440","H","HRQTU"
"NUUO","a1df1bce8145283820b0e2b69efd842d","H","HNUUO"
"CWRH","53613b0f1636eb21bf8aa20e6a8d95e8","H","HCWRH"
"HJEX","11da95cabbb1122332fbc814740294e1","H","HHJEX"
"YXOH","d89d544cde4bfc0b7d9d56920cdd5076","H","HYXOH"
"CYXI","486f20266665fb645aae0270ec0bceea","H","HCYXI"
"VHIZ","a0bc46068a2f1faa883f4995ef05fa2c","H","HVHIZ"
"LKFS","4eb5b7c1605f1c8a450c3130d50c6849","H","HLKFS"
"DDFO","a559463c1af5245abccb3731297fe557","H","HDDFO"
"SCIZ","2a3f4da56a1df1186dab436f30a1d59b","H","HSCIZ"
"ZICE","fa5aa8f61594022ab759fd9c08764975","H","HZICE"
"QDJQ","24de7a0aec1a9ce317ca976af89a9fce","H","HQDJQ"
"QAYN","2ad1bba46bb02fe6597ba522a394d027","H","HQAYN"
"KIGX","625b6d5928bcb224ba8c16537e97fa65","H","HKIGX"
"VFMC","5b168a057405bf8252cfdc13a62e6e36","H","HVFMC"
"LDED","ae1acc7ec8f77e041bd1c7f3ef0a77de","H","HLDED"
"APIU","fc9115dece3b052da0eca7d100b7473c","H","HAPIU"
"IQIZ","8723cbc9de0dc4b329e8a830ded5cec7","H","HIQIZ"
"FNLZ","0ae43ddff94967f06cae968952bb5844","H","HFNLZ"
"OITF","65f11494c0d069731a91e670efca9a1c","H","HOITF"
"BMYW","3b8c81f63043ccefaa89b53fb8665ec2","H","HBMYW"
"VDNC","3f3a9dc4234b30e6b05cf237b27d3d8c","H","HVDNC"
"YRGJ","c280cb44de3fc99aca20ee1a90e8a248","H","HYRGJ"
"WVID","f5eae44e4880cccac46fdba49114d8e2","H","HWVID"
"WERV","65cca5ab7bbe186b1c724c157d853cef","H","HWERV"
"LBPW","5b7d5352833d0f9899db04847b55a855","H","HLBPW"
"KTKI","2ddbd89ff24149c166906822a4dffd9d","H","HKTKI"
"RJDY","793ee06ffd7d0a6d5d45c1520cac32b5","H","HRJDY"
"QHJK","80e9ce7ee055960336d486d8a2fb8372","H","HQHJK"
"PLMU","10d177d5ab0672ba9c953b1d154aff14","H","HPLMU"
"TBUS","e43c3761e00ded0920a500c82f735762","H","HTBUS"
"LCTF","e7077c851ba37d9d48c33440e03a8755","H","HLCTF"
"MSAF","f3b5e5d3a24a30b97741daee081d5d74","H","HMSAF"
"QCEO","9c1721641eec26caeee2d51aaf45896f","H","HQCEO"
"KCIV","3370a2be21d9b046226b28042ba28111","H","HKCIV"
"BPVJ","b4b04e77bdcdbe50690763afb52eb5a3","H","HBPVJ"
"TZOX","9de5d9db09b69b37951824708b7c0b69","H","HTZOX"
"ZLYA","8bf78b60e4b041076a87fef17f419bd0","H","HZLYA"
"XQWI","016f96dc4e270c2d55764cb2845c0d36","H","HXQWI"
"GUCI","9596991be1ff37116123c83322be1f36","H","HGUCI"
"GHPK","d4876e99a7cec1522f7f345da0e3e47c","H","HGHPK"
"AWBG","5822fabec0f59ce19b79f273730240c6","H","HAWBG"
"COVN","4a116d694d5f33bd36ace9e78aace67e","H","HCOVN"
"COWU","fbadf80f61c67ddc8063c8cb9c533f77","H","HCOWU"
"KZXL","9fa59133f8b15e89228a3020888bd1e9","H","HKZXL"
"FHUS","e2c955375765b90d9d076d508cd8be58","H","HFHUS"
"DZAD","5c605e5c7ba7353df95421c569733449","H","HDZAD"
"RGGP","d1aedfcce11d90bebf86ef5d1f29c5dc","H","HRGGP"
"LZMR","f31bd3aa2ffa85331beaa5faadadfe23","H","HLZMR"
"JKTQ","4944f69ab8d66ad2cc3368d29ed7e2e8","H","HJKTQ"
"FTMH","55afde0295666922aa57fb91d1c98207","H","HFTMH"
"DBYF","7adaede68c301e69b870c46095ac92a2","H","HDBYF"
"AAKJ","b3faea646d88df65df8e0ea7f85f77e2","H","HAAKJ"
"BBVP","4e83ac75bc32e9510b4bf83646c605f4","H","HBBVP"
"UGAA","4e8922650e242a060422ec3731eaab0d","H","HUGAA"
"IRNR","03880aa6b89223c6622d4d0dfa1d8926","H","HIRNR"
"HWHZ","d23109679b15ddb19715ccd02794b731","H","HHWHZ"
"JYMI","be28ec0bc35c25c6528d62253aca7c09","H","HJYMI"
"OQFP","473c59a764dd9c88278158974a8f8ad8","H","HOQFP"
"SOJD","0e3e09227634cd35695f3575d106119c","H","HSOJD"
