"lga_id","state","lga","unique_lga","pop_2006","zone","area_sq_km","surveying_effort","pop_density_2006","unique_lga_2013","longitude","latitude"
544,"Ogun","Obafemi-Owode","ogun_obafemi_owode",228851,"Southwest",1411.679763,"148",162.112545634048,"ogun_obafemi_owode",3.48230904819233,6.99257674285693
545,"Cross River","Obanliku","cross_river_obanliku",110324,"South-South",1056.104754,"148",104.463122225468,"cross_river_obanliku",9.30390556497296,6.51957665566291
546,"Nasarawa","Obi","nasarawa_obi",148874,"North-Central",967.944363,"113",153.804294637955,"nasarawa_obi",8.73859215771517,8.35161044945259
547,"Benue","Obi","benue_obi",98855,"North-Central",422.5384962,"Others",233.955014487506,"benue_obi",8.28264978116011,7.02735704308559
548,"Abia","Obi Ngwa","abia_obi_ngwa",181439,"Southeast",395.2928851,"113",458.998901419893,"abia_obi_nwa",7.46827359703116,5.14254096006632
549,"Rivers","Obio/Akpor","rivers_obio_akpor",464789,"South-South",259.6788618,"Others",1789.86074098697,"rivers_obio_akpor",7.01253734256846,4.86573937248266
550,"Osun","Obokun","osun_obokun",116511,"Southwest",527.2962539,"Others",220.959278846111,"osun_obokun",4.76264438599989,7.78075652835334
551,"Akwa Ibom","Obot-Akara","akwa_ibom_obot_akara",148281,"South-South",237.5241582,"Others",624.27755190756,"akwa_ibom_obot_akara",7.60565896919377,5.24779513298466
552,"Imo","Obowo","imo_obowo",118114,"Southeast",93.28285205,"148",1266.1919892489,"imo_obowo",7.36257993901599,5.56532009512687
553,"Cross River","Obubra","cross_river_obubra",172444,"South-South",1114.494737,"148",154.72841124776,"cross_river_obubra",8.37565009189935,5.98047928032143
554,"Cross River","Obudu","cross_river_obudu",160106,"South-South",453.1460603,"Others",353.320957692987,"cross_river_obudu",9.06102490500202,6.55549852603409
555,"Ogun","Odeda","ogun_odeda",109449,"Southwest",1562.191301,"113",70.0612018066794,"ogun_odeda",3.51879704535318,7.2924181835319
556,"Ondo","Odigbo","ondo_odigbo",230351,"Southwest",1820.171883,"Others",126.554531553546,"ondo_odigbo",4.73637611528895,6.75674906728451
557,"Ogun","Odogbolu","ogun_odogbolu",127123,"Southwest",541.6180828,"Others",234.709667267409,"ogun_odogbolu",3.82036979984639,6.78122210931728
558,"Osun","Odo-otin","osun_odo_otin",134110,"Southwest",294.7509349,"113",454.994315948478,"osun_odo_otin",4.67518292013194,8.00787718087899
559,"Cross River","Odukpani","cross_river_odukpani",192444,"South-South",1354.442988,"113",142.083499789214,"cross_river_odukpani",8.14713320011495,5.1652565614478
560,"Kwara","Offa","kwara_offa",89674,"North-Central",95.4916054,"Others",939.077310768513,"kwara_offa",4.68414183211563,8.15120645566357
561,"Kogi","Ofu","kogi_ofu",192169,"North-Central",1680.458991,"Others",114.35506669856,"kogi_ofu",7.03758393554738,7.32549311495688
562,"Rivers","Ogba/Egbema/Ndoni","rivers_ogba_egbema_ndoni",284010,"South-South",969.7606397,"Others",292.866083003595,"rivers_ogba_egbema_ndoni",6.63604337562897,5.39850019757074
563,"Benue","Ogbadibo","benue_ogbadibo",128707,"North-Central",597.9435825,"Others",215.249404403466,"benue_ogbadibo",7.68011749433712,7.00437816885279
564,"Anambra","Ogbaru","anambra_ogbaru",221879,"Southeast",453.5161543,"Others",489.241668452735,"anambra_ogbaru",6.73865438357712,5.9072942027868
565,"Bayelsa","Ogbia","bayelsa_ogbia",179926,"South-South",695.165229,"148",258.824798039489,"bayelsa_ogbia",6.3299773081308,4.76954653325812
566,"Oyo","Ogbomoso North","oyo_ogbomoso_north",198720,"Southwest",184.7151775,"Others",1075.81847192822,"oyo_ogbomoso_north",4.2677264597037,8.15207148357365
567,"Oyo","Ogbomoso South","oyo_ogbomoso_south",100815,"Southwest",68.34389732,"Others",1475.11341836366,"oyo_ogbomoso_south",4.23547457835813,8.07721703807934
568,"Rivers","Ogu Bolo","rivers_ogu_bolo",74683,"South-South",88.70791866,"148",841.89778238677,"rivers_ogo_bolo",7.19815597360587,4.66660259581225
569,"Cross River","Ogoja","cross_river_ogoja",171901,"South-South",972.2577511,"Others",176.805995946562,"cross_river_ogoja",8.72100456267797,6.5105964495203
570,"Oyo","Ogo Oluwa","oyo_ogo_oluwa",65184,"Southwest",368.9994548,"148",176.650667506623,"oyo_ogo_oluwa",4.21282964846891,7.95500163320908
571,"Kogi","Ogori/Magongo","kogi_ogori_magongo",39622,"North-Central",79.4399695,"Others",498.766556047079,"kogi_ogori_magongo",6.16054617919068,7.47701371829167
572,"Ogun","Ogun waterside","ogun_ogun_waterside",72935,"Southwest",1001.581011,"148",72.8198709829574,"ogun_ogun_waterside",4.41045434287093,6.49194042644418
573,"Imo","Oguta","imo_oguta",143008,"Southeast",483.6417368,"Others",295.689947989617,"imo_oguta",6.79931811921706,5.66601093312085
574,"Abia","Ohafia","abia_ohafia",245144,"Southeast",438.2592552,"113",559.358409643005,"abia_ohafia",7.80160005504767,5.66795540859031
575,"Imo","Ohaji/Egbema","imo_ohaji_egbema",182538,"Southeast",890.5895668,"Others",204.963101752788,"imo_ohaji_egbema",6.82279054594646,5.42538312061213
576,"Ebonyi","Ohaozara","ebonyi_ohaozara",148626,"Southeast",311.662408,"148",476.881382498976,"ebonyi_ohaozara",7.78160770533944,6.00750201105185
577,"Ebonyi","Ohaukwu","ebonyi_ohaukwu",196337,"Southeast",516.8795589,"Others",379.850579538946,"ebonyi_ohaukwu",8.01766561130269,6.53253098778837
578,"Benue","Ohimini","benue_ohimini",71482,"North-Central",632.058932,"Others",113.093884732888,"benue_ohimini",7.95173493697153,7.25130280041404
579,"Edo","Orhionmwon","edo_orhionmwon",182717,"South-South",2383.070819,"113",76.6729207303512,"edo_ohionmwon",6.00324601056719,6.06246437216527
580,"Enugu","Oji-River","enugu_oji_river",126587,"Southeast",403.2371531,"148",313.926926194242,"enugu_oji_river",7.28716655746102,6.16248366319646
581,"Lagos","Ojo","lagos_ojo",598071,"Southwest",158.3905153,"Others",3775.92685311505,"lagos_ojo",3.1641265056391,6.45552210550494
582,"Benue","Oju","benue_oju",170236,"North-Central",1282.42443,"Others",132.745443721779,"benue_oju",8.37489810765498,6.86194619659218
583,"Kogi","Okehi","kogi_okehi",199999,"North-Central",661.39015,"148",302.391863561923,"kogi_okehi",6.32930006428363,7.72900470203417
584,"Kogi","Okene","kogi_okene",320260,"North-Central",327.9823093,"Others",976.455104189975,"kogi_okene",6.34421206699455,7.47327932781887
585,"Kwara","Oke-Ero","kwara_oke_ero",57619,"North-Central",438.0978846,"148",131.52083592599,"kwara_oke_ero",5.27694461987569,8.19343116973915
586,"Imo","Okigwe","imo_okigwe",132237,"Southeast",320.3747651,"Others",412.757228112908,"imo_okigwe",7.32040322784073,5.83216731429744
587,"Ondo","Okitipupa","ondo_okitipupa",233565,"Southwest",804.0500277,"Others",290.485656306881,"ondo_okitipupa",4.71607090451827,6.55346700940978
588,"Akwa Ibom","Okobo","akwa_ibom_okobo",104057,"South-South",299.4975974,"Others",347.438513374866,"akwa_ibom_okobo",8.13324136801313,4.82137616723801
589,"Delta","Okpe","delta_okpe",130029,"South-South",445.3813938,"Others",291.94978014369,"delta_okpe",5.78927119854847,5.68477709170593
590,"Rivers","Okrika","rivers_okrika",222026,"South-South",222.0710514,"148",999.797130694361,"rivers_okrika",7.10087509650412,4.68720903212178
591,"Kogi","Olamaboro","kogi_olamaboro",160152,"North-Central",1132.022936,"Others",141.474165325569,"kogi_olamabolo",7.53605286149809,7.19206833265289
592,"Osun","Ola-oluwa","osun_ola_oluwa",76593,"Southwest",328.1136164,"148",233.434384224476,"osun_ola_oluwa",4.20544102924872,7.75527889950458
593,"Osun","Olorunda","osun_olorunda",131761,"Southwest",96.80194761,"Others",1361.13996932009,"osun_olorunda",4.57110838007029,7.85821646516229
594,"Oyo","Olorunsogo","oyo_olorunsogo",81759,"Southwest",1070.286859,"Others",76.3898008393654,"oyo_olorunsogo",4.08324424195823,8.7752950636788
595,"Oyo","Oluyole","oyo_oluyole",202725,"Southwest",629.606662,"Others",321.9867454325,"oyo_oluyole",3.8852427266542,7.19523167497201
596,"Kogi","Omala","kogi_omala",108402,"North-Central",1666.86705,"113",65.033381036598,"kogi_omala",7.54660130587034,7.8086453551349
597,"Rivers","Omumma","rivers_omumma",100366,"South-South",170.0078535,"113",590.360962354013,"rivers_omuma",7.23383930319761,5.08535943339256
598,"Oyo","Ona-ara","oyo_ona_ara",265059,"Southwest",289.8727639,"Others",914.39773931793,"oyo_ona_ara",4.04043562232643,7.26576826806166
599,"Ondo","Ondo East","ondo_ondo_east",74758,"Southwest",354.2360332,"113",211.040077782804,"ondo_ondo_east",4.95403479272218,7.08414312789226
600,"Ondo","Ondo west","ondo_ondo_west",283672,"Southwest",971.3875536,"Others",292.027624760787,"ondo_ondo_west",4.74137291364781,7.01563023470504
601,"Ebonyi","Onicha","ebonyi_onicha",236828,"Southeast",476.231073,"Others",497.296403840494,"ebonyi_onicha",7.85073779880285,6.1140340766885
602,"Anambra","Onitsha North","anambra_onitsha_north",124942,"Southeast",42.14007024,"Others",2964.92149368567,"anambra_onitsha_north",6.79968461209178,6.16081116659693
603,"Anambra","Onitsha","anambra_onitsha",136662,"Southeast",10.01234052,"Others",13649.3559849481,"anambra_onitsha",6.77235844822046,6.13703132903573
604,"Akwa Ibom","Onna","akwa_ibom_onna",123373,"South-South",162.1015364,"Others",761.08470493189,"akwa_ibom_onna",7.85453008315461,4.62799236248759
605,"Benue","Okpokwu","benue_okpokwu",176647,"North-Central",731.1503433,"148",241.601473101572,"benue_okpokwu",7.86112584596816,7.04829105096793
606,"Rivers","Opobo/Nkoro","rivers_opobo_nkoro",151511,"South-South",130.1289695,"Others",1164.31414605185,"rivers_opobo_nkoro",7.51000424615926,4.50802114064931
607,"Edo","Oredo","edo_oredo",374671,"South-South",249.3820332,"Others",1502.39772766437,"edo_oredo",5.55259809354957,6.22549362072868
608,"Oyo","Orelope","oyo_orelope",104441,"Southwest",918.3821959,"Others",113.72280567531,"oyo_orelope",3.79794349397736,8.81832033123169
609,"Osun","Oriade","osun_oriade",148617,"Southwest",465.7959189,"Others",319.060330865428,"osun_oriade",4.87238955346422,7.54015545361183
610,"Oyo","OriIre","oyo_oriire",150628,"Southwest",2118.700884,"113",71.0945094409089,"oyo_oriire",4.14289469583021,8.34534082297541
611,"Imo","Orlu","imo_orlu",142717,"Southeast",131.6468538,"Others",1084.08971335402,"imo_orlu",7.03775181565521,5.80358967724132
612,"Osun","Orolu","osun_orolu",103077,"Southwest",79.7033529,"Others",1293.25801549812,"osun_orolu",4.47266410633214,7.90044401539272
613,"Akwa Ibom","Oron","akwa_ibom_oron",87461,"South-South",53.64798335,"Others",1630.27563271863,"akwa_ibom_oron",8.23233339377452,4.80991418145331
614,"Imo","Orsu","imo_orsu",120003,"Southeast",55.85168391,"Others",2148.60128825076,"imo_orsu",6.98110424608735,5.84374975513135
615,"Imo","Oru East","imo_oru_east",111822,"Southeast",135.7261064,"Others",823.879819188566,"imo_oru_east",6.94151530469096,5.71435249046636
616,"Akwa Ibom","Oruk Anam","akwa_ibom_oruk_anam",172654,"South-South",523.5944915,"113",329.74754853776,"akwa_ibom_oruk_anam",7.65854583597809,4.80344829348213
617,"Anambra","Orumba North","anambra_orumba_north",172405,"Southeast",297.2528423,"Others",579.99445410181,"anambra_orumba_north",7.16704120537206,6.11062852680081
618,"Anambra","Orumba South","anambra_orumba_south",187198,"Southeast",192.3580533,"113",973.174747760873,"anambra_orumba_south",7.22721486409873,5.9971193072786
619,"Imo","Oru West","imo_oru_west",117492,"Southeast",93.32033027,"Others",1259.01826172352,"imo_oru_west",6.89133869749033,5.74379416263855
620,"Ondo","Ose","ondo_ose",144901,"Southwest",1465.905668,"148",98.8474246079523,"ondo_ose",5.73378628190067,7.04638288943377
621,"Delta","Oshimili North","delta_oshimili_north",115316,"South-South",509.7564675,"Others",226.217826260341,"delta_oshimili_north",6.64523299504286,6.31518979468897
622,"Delta","Oshimili South","delta_oshimili_south",149603,"South-South",267.7337215,"Others",558.775335291487,"delta_oshimili_south",6.67748818133266,6.09378387123169
623,"Lagos","Oshodi-Isolo","lagos_oshodi_isolo",621509,"Southwest",44.82284879,"Others",13865.8968980717,"lagos_oshodi_isolo",3.31410539799763,6.53098314191941
624,"Abia","Osisioma Ngwa","abia_osisioma_ngwa",219632,"Southeast",197.7711375,"Others",1110.53616203224,"abia_osisioma_ngwa",7.33273967391441,5.19565438607676
625,"Osun","Osogbo","osun_osogbo",156694,"Southwest",46.61160243,"Others",3361.69519671242,"osun_osogbo",4.57313522337456,7.76124381895059
626,"Benue","Oturkpo","benue_oturkpo",261666,"North-Central",1269.386497,"Others",206.135799158418,"benue_oturkpo",8.07493886723177,7.30735559118192
627,"Edo","Ovia North East","edo_ovia_north_east",153849,"South-South",2302.510617,"Others",66.8179329398506,"edo_ovia_north_east",5.53540594456194,6.4875520463515
628,"Edo","Ovia-South-West","edo_ovia_south_west",135356,"South-South",2805.720473,"148",48.242867136109,"edo_ovia_south_west",5.2723301413905,6.48673222147035
629,"Edo","Owan East","edo_owan_east",154385,"South-South",1241.134812,"Others",124.390193963877,"edo_owan_east",6.05785287177567,7.04501769097131
630,"Edo","Owan West","edo_owan_west",97388,"South-South",732.0475785,"Others",133.035068840133,"edo_owan_west",5.89842879329741,6.92135869680305
631,"Imo","Owerri-Municipal","imo_owerri_municipal",127213,"Southeast",57.97098254,"Others",2194.4254595344,"imo_owerri_municipal",7.01654977991175,5.47742537581655
632,"Imo","Owerri North","imo_owerri_north",175395,"Southeast",198.2641868,"Others",884.652961439428,"imo_owerri_north",7.09001832192387,5.45071920030499
633,"Imo","Owerri West","imo_owerri_west",99265,"Southeast",294.6143256,"Others",336.932020524938,"imo_owerri_west",6.96901443949872,5.43348216273972
634,"Ondo","Owo","ondo_owo",218886,"Southwest",1027.579274,"Others",213.011302911896,"ondo_owo",5.5643402547857,7.15115062787884
635,"Ekiti","Oye","ekiti_oye",134210,"Southwest",507.4410588,"148",264.483919210993,"ekiti_oye",5.34485428277219,7.88441867456684
636,"Anambra","Oyi","anambra_oyi",168029,"Southeast",136.4790225,"Others",1231.17089294804,"anambra_oyi",6.90106975280308,6.22666983684328
637,"Rivers","Oyigbo","rivers_oyigbo",122687,"South-South",247.7981366,"Others",495.108646430395,"rivers_oyigbo",7.32079083714517,4.83591595643637
638,"Oyo","Oyo","oyo_oyo",136236,"Southwest",526.41231,"Others",258.800938754643,"oyo_oyo",3.82103326722831,7.93398075338202
639,"Oyo","Oyo East","oyo_oyo_east",123846,"Southwest",144.048124,"Others",859.754341542136,"oyo_oyo_east",4.02542845844187,7.87552185077499
640,"Kwara","Oyun","kwara_oyun",94253,"North-Central",476.8022874,"Others",197.677323475022,"kwara_oyun",4.65211621610147,8.16827321206114
641,"Niger","Paikoro","niger_paikoro",158086,"North-Central",2066.93531,"Others",76.483283843073,"niger_paikoro",6.86247551087367,9.47021581609516
642,"Plateau","Pankshin","plateau_pankshin",191685,"North-Central",1522.961775,"148",125.86330343058,"plateau_pankshin",9.43849218869087,9.270173688065
643,"Delta","Patani","delta_patani",67707,"South-South",217.1697872,"Others",311.769886930202,"delta_patani",6.09167132173638,5.17041359339255
644,"Kwara","Patigi","kwara_patigi",112317,"North-Central",2915.204402,"148",38.528001646452,"kwara_patigi",5.79878762937176,8.63085214430405
645,"Rivers","Port-Harcourt","rivers_port_harcourt",541115,"South-South",109.2717906,"Others",4952.01000211302,"rivers_port_harcourt",7.02349959680027,4.77588134875775
646,"Yobe","Potiskum","yobe_potiskum",205876,"Northeast",558.2870221,"Others",368.763721616878,"yobe_potiskum",11.1568999522925,11.7128427342725
647,"Plateau","Qua'an-Pan","plateau_qua_an_pan",196929,"North-Central",2476.802254,"Others",79.5093753172917,"plateau_qua_an_pan",9.16105286555843,8.75402991955563
648,"Sokoto","Rabah","sokoto_rabah",149165,"Northwest",2434.268091,"Others",61.2771455007336,"sokoto_rabah",5.73200956158206,12.992582213512
649,"Niger","Rafi","niger_rafi",181929,"North-Central",3681.986721,"148",49.4105529936809,"niger_rafi",6.27063793448735,10.1767166981557
650,"Kano","Rano","kano_rano",145439,"Northwest",520.4049643,"Others",279.472737535529,"kano_rano",8.52656452520362,11.4746125636678
651,"Ogun","Remo North","ogun_remo_north",59911,"Southwest",199.5865092,"Others",300.175599243358,"ogun_remo_north",3.73227487829928,7.00563408832954
652,"Niger","Rijau","niger_rijau",176053,"North-Central",3198.330985,"Others",55.0452723078628,"niger_rijau",5.1344137074692,11.0902949252453
653,"Katsina","Rimi","katsina_rimi",153744,"Northwest",452.1943509,"Others",339.995401742645,"katsina_rimi",7.6939568395955,12.8303398435804
654,"Kano","Rimin Gado","kano_rimin_gado",104790,"Northwest",225.2386748,"Others",465.23981768694,"kano_rimin_gado",8.29430527111067,11.9354632359713
655,"Jigawa","Ringim","jigawa_ringim",192024,"Northwest",1056.267941,"148",181.794781935922,"jigawa_ringim",9.10577005531187,12.1824916664522
656,"Plateau","Riyom","plateau_riyom",131557,"North-Central",806.6411699,"113",163.092345034049,"plateau_riyom",8.69013877872355,9.56426821749737
657,"Kano","Rogo","kano_rogo",227742,"Northwest",801.8394043,"Others",284.024455244647,"kano_rogo",7.84899128876109,11.5121332800824
658,"Jigawa","Roni","jigawa_roni",77819,"Northwest",322.3295014,"Others",241.426861835489,"jigawa_roni",8.33295737178857,12.5887121813836
659,"Sokoto","Sabon-Birni","sokoto_sabon_birni",207599,"Northwest",2355.153927,"Others",88.1466801893667,"sokoto_sabon_birni",6.26565375752593,13.4740474807197
660,"Kaduna","Sabon-Gari","kaduna_sabon_gari",286871,"Northwest",263.4926649,"Others",1088.72480419473,"kaduna_sabon_gari",7.67883677769619,11.1721326689194
661,"Katsina","Sabuwa","katsina_sabuwa",136050,"Northwest",642.2049128,"Others",211.848270370317,"katsina_sabuwa",7.08585276787857,11.3127964271335
662,"Katsina","Safana","katsina_safana",183779,"Northwest",281.5126596,"Others",652.826769002612,"katsina_safana",8.36209064833401,12.898664135902
663,"Bayelsa","Sagbama","bayelsa_sagbama",187146,"South-South",945.5708439,"113",197.918539057441,"bayelsa_sagbama",6.21726069584396,5.12807136217842
664,"Kebbi","Sakaba","kebbi_sakaba",89937,"Northwest",1260.680607,"148",71.3400360889346,"kebbi_sakaba",5.5437577372248,11.1401108465156
665,"Oyo","Saki East","oyo_saki_east",110223,"Southwest",1571.530212,"Others",70.1373725801461,"oyo_saki_east",3.60109172103792,8.69700443771492
666,"Oyo","Saki west","oyo_saki_west",278002,"Southwest",2016.857361,"Others",137.839197444365,"oyo_saki_west",3.12501492578763,8.61130826002556
667,"Katsina","Sandamu","katsina_sandamu",137287,"Northwest",1418.598395,"Others",96.7765087595492,"katsina_sandamu",7.24753826216583,12.4852861367099
668,"Kaduna","Sanga","kaduna_sanga",149333,"Northwest",1255.506072,"Others",118.942475333564,"kaduna_sanga",8.50070579909784,9.23839610096645
669,"Delta","Sapele","delta_sapele",171888,"South-South",450.5395605,"Others",381.515886882923,"delta_sapele",5.65447090842544,5.83120535007149
670,"Taraba","Sardauna","taraba_sardauna",224437,"Northeast",4598.883866,"148",48.8024935048447,"taraba_sardauna",11.2267755426988,6.87596387251525
671,"Ogun","Shagamu","ogun_shagamu",253412,"Southwest",614.7449061,"Others",412.22301719858,"ogun_shagamu",3.58312891676101,6.78168210488244
672,"Sokoto","Shagari","sokoto_shagari",156413,"Northwest",1333.181447,"Others",117.323114833295,"sokoto_shagari",5.11230554342746,12.5376943387034
673,"Kebbi","Shanga","kebbi_shanga",127146,"Northwest",1643.482315,"Others",77.363777413084,"kebbi_shanga",4.68254407223519,11.2188537488672
674,"Borno","Shani","borno_shani",102317,"Northeast",1260.951921,"113",81.1426655497359,"borno_shani",11.9771845957116,10.1777928173628
675,"Kano","Shanono","kano_shanono",140607,"Northwest",696.6236633,"Others",201.840688749971,"kano_shanono",7.94802083861853,12.0813661669748
676,"Adamawa","Shelleng","adamawa_shelleng",149069,"Northeast",1357.69013,"148",109.796040131779,"adamawa_shelleng",12.1384808311399,9.92506312890397
677,"Plateau","Shendam","plateau_shendam",208017,"North-Central",2475.857797,"Others",84.0181533253059,"plateau_shendam",9.52820100545042,8.69351382721639
678,"Zamfara","Shinkafi","zamfara_shinkafi",135649,"Northwest",674.5766761,"Others",201.087592865264,"zamfara_shinkafi",6.4975422708384,13.0299456810788
679,"Bauchi","Shira","bauchi_shira",234014,"Northeast",1319.951682,"148",177.289822946716,"bauchi_shira",10.009072953544,11.4929603247323
680,"Niger","Shiroro","niger_shiroro",235404,"North-Central",5017.363372,"Others",46.9178695156305,"niger_shiroro",6.68800852179074,10.1133363949101
681,"Gombe","Shongom","gombe_shongom",151520,"Northeast",920.9503452,"148",164.525699772766,"gombe_shongom",11.1984502305463,9.65687395282053
682,"Lagos","Shomolu","lagos_shomolu",402673,"Southwest",11.56664488,"Others",34813.2932391022,"lagos_shomolu",3.38464059484883,6.53540715814673
683,"Sokoto","Silame","sokoto_silame",104378,"Northwest",790.7830422,"Others",131.993219922388,"sokoto_silame",4.81262083187289,12.9917693966426
684,"Kaduna","Soba","kaduna_soba",293270,"Northwest",2233.615899,"Others",131.298313255783,"kaduna_soba",7.98933453532725,10.9607785390709
685,"Sokoto","Sokoto North","sokoto_sokoto_north",232846,"Northwest",50.9355555,"Others",4571.38432504187,"sokoto_sokoto_north",5.22433381994413,13.0732252947657
686,"Sokoto","Sokoto South","sokoto_sokoto_south",194914,"Northwest",41.13577492,"Others",4738.30869551053,"sokoto_sokoto_south",5.2392802877495,13.0265550762235
687,"Adamawa","Song","adamawa_song",192697,"Northeast",4249.844952,"Pilot",45.3421247542962,"adamawa_song",12.6242847485035,9.81334170732191
688,"Bayelsa","Southern Ijaw","bayelsa_southern_ijaw",319413,"South-South",2683.720281,"113",119.018737631249,"bayelsa_southern_ijaw",5.928301296515,4.66500887474138
689,"Niger","Suleja","niger_suleja",216578,"North-Central",118.9960649,"Others",1820.04337859411,"niger_suleja",7.18863586174554,9.2144584214382
690,"Jigawa","Sule Tankarkar","jigawa_sule_tankarkar",130849,"Northwest",1282.426676,"113",102.032344186827,"jigawa_sule_tankakar",9.22198725245091,12.6427388032858
691,"Kano","Sumaila","kano_sumaila",253661,"Northwest",1250.13163,"148",202.907433035672,"kano_sumaila",8.91835211804989,11.3171950491841
692,"Kebbi","Suru","kebbi_suru",150230,"Northwest",1353.288897,"113",111.011034179792,"kebbi_suru",4.08220436363505,11.8180682332039
693,"Oyo","Surulere","oyo_surulere",142070,"Southwest",851.9419917,"Others",166.760180134457,"oyo_surulere",4.41414140427822,8.08945441467888
694,"Lagos","Surulere","lagos_surulere",503975,"Southwest",23.03237442,"Others",21881.1569667076,"lagos_surulere",3.35085361660207,6.49208746141122
695,"Niger","Tafa","niger_tafa",83544,"North-Central",221.6531091,"Others",376.913278316835,"niger_tafa",7.28568973790295,9.272305854399
696,"Bauchi","Tafawa-Balewa","bauchi_tafawa_balewa",219988,"Northeast",2513.491868,"Others",87.5228612436474,"bauchi_tafawa_balewa",9.60083759234328,9.81914781551868
697,"Rivers","Tai","rivers_tai",117797,"South-South",158.5865754,"Others",742.793011973951,"rivers_tai",7.25518273281839,4.7615149763191
698,"Kano","Takai","kano_takai",202743,"Northwest",597.7212688,"113",339.193216943797,"kano_takai",9.15606807091657,11.4974457843013
699,"Taraba","Takum","taraba_takum",135349,"Northeast",2501.922898,"113",54.0979900332644,"taraba_takum",9.88569648084369,7.15024665833486
700,"Zamfara","Talata-Mafara","zamfara_talata_mafara",215178,"Northwest",1430.84328,"Others",150.385442632124,"zamfara_talata_mafara",6.04895788470122,12.3679466499865
701,"Sokoto","Tambuwal","sokoto_tambuwal",224931,"Northwest",1718.84649,"113",130.861598931967,"sokoto_tambuwal",4.8176819523258,12.3513756898769
702,"Sokoto","Tangaza","sokoto_tangaza",113853,"Northwest",2479.3438,"148",45.9206181893774,"sokoto_tangaza",4.97139518053603,13.4885994112974
703,"Kano","Tarauni","kano_tarauni",221367,"Northwest",28.38943101,"Others",7797.51450185898,"kano_tarauni",8.54284522786018,11.9561882409554
704,"Benue","Tarka","benue_tarka",79494,"North-Central",370.7770313,"Others",214.398393884546,"benue_tarka",8.82819262497768,7.62620758433732
705,"Yobe","Tarmuwa","yobe_tarmuwa",77204,"Northeast",4588.744031,"148",16.8246473279913,"yobe_tarmuwa",11.803990479404,12.2054015375572
706,"Jigawa","Taura","jigawa_taura",131757,"Northwest",652.3742118,"Others",201.96537143377,"jigawa_taura",9.38327024572582,12.2807503606553
707,"Adamawa","Teungo","adamawa_teungo",52040,"Northeast",5472.009653,"Others",9.51021714142433,"adamawa_teungo",11.824434344282,7.96147044721299
708,"Kano","Tofa","kano_tofa",97734,"Northwest",201.608025,"Others",484.772369552254,"kano_tofa",8.33783588975859,12.0126670834212
709,"Bauchi","Toro","bauchi_toro",350404,"Northeast",6929.181605,"148",50.5693197227149,"bauchi_toro",9.22681802986158,10.4342986921519
710,"Nasarawa","Toto","nasarawa_toto",119077,"North-Central",2903.582005,"113",41.0103795225856,"nasarawa_toto",7.20510330862086,8.25752735303988
711,"Zamfara","Tsafe","zamfara_tsafe",266008,"Northwest",1698.926609,"148",156.574156052906,"zamfara_tsafe",6.90101608835908,11.8521164013956
712,"Kano","Tsanyawa","kano_tsanyawa",157680,"Northwest",491.9089671,"Others",320.54711449882,"kano_tsanyawa",8.00241298819124,12.269420026827
713,"Kano","Tudun-Wada","kano_tudun_wada",231742,"Northwest",1204.065909,"Others",192.466208259701,"kano_tudun_wada",8.5861015712316,11.2527269370825
714,"Sokoto","Tureta","sokoto_tureta",68370,"Northwest",2385.112582,"148",28.6653135436774,"sokoto_tureta",5.50410547348836,12.4750620303908
715,"Enugu","Udenu","enugu_udenu",178466,"Southeast",248.2215213,"Others",718.978753596093,"enugu_udenu",7.56837913385989,6.87366562140203
716,"Enugu","Udi","enugu_udi",234002,"Southeast",897.2235011,"Others",260.806810915132,"enugu_udi",7.33133778191567,6.4854427511388
717,"Delta","Udu","delta_udu",143361,"South-South",130.8391094,"148",1095.70449277301,"delta_udu",5.82883205273945,5.47481472429545
718,"Akwa Ibom","Udung Uko","akwa_ibom_udung_uko",53278,"South-South",60.47341931,"148",881.015173408424,"akwa_ibom_udung_uko",8.25949321450872,4.75272699491831
719,"Delta","Ughelli North","delta_ughelli_north",321028,"South-South",818.680416,"Others",392.128593436392,"delta_ughelli_north",6.05409048496468,5.51072044363912
720,"Delta","Ughelli South","delta_ughelli_south",213576,"South-South",786.2731833,"Others",271.630782450978,"delta_ughelli_south",5.90149220135293,5.34367584498639
721,"Abia","Ugwunagbo","abia_ugwunagbo",82618,"Southeast",107.8673543,"Others",765.922187821751,"abia_ugwunagbo",7.34868481271617,5.01410426299602
722,"Edo","Uhunmwonde","edo_uhunmwonde",120813,"South-South",2034.487419,"Others",59.3825249897011,"edo_uhunmwonde",5.91077637686032,6.50327005508459
723,"Akwa Ibom","Ukanafun","akwa_ibom_ukanafun",127033,"South-South",246.4012564,"Others",515.553377673443,"akwa_ibom_ukanafun",7.60325903847021,4.8929012673697
724,"Benue","Ukum","benue_ukum",216930,"North-Central",1513.442469,"Others",143.335478185263,"benue_ukum",9.56864947530372,7.63893486221064
725,"Abia","Ukwa East","abia_ukwa_east",58865,"Southeast",280.0866854,"148",210.16707708163,"abia_ukwa_east",7.4181182311761,4.93069946110206
726,"Abia","Ukwa West","abia_ukwa_west",88555,"Southeast",270.7246871,"148",327.103527013366,"abia_ukwa_west",7.24954349076143,4.94569462647957
727,"Delta","Ukwuani","delta_ukwuani",120390,"South-South",409.3372608,"113",294.109555931244,"delta_ukwuani",6.24962559233993,5.84450480456055
